,hashTan,hashVin,DeviceId,TripId,TripStartLocation,TripEndLocation,TripDistance,TripWayCategory,TripWayType,TripStreets,TripCities,Trip_MTFCC,Trip_RTTYP,TripFrequency
658,-6353301988502428534,-8685621309387582324,3210069395,3210069395_9,"(33.38317, -111.96767)","(34.03177, -117.36168)",489.26,"{'Highway': 66, 'No_category': 9}","{'Street': 5, 'Road': 7, 'State_Road': 68}","['Central Arizona Project Canal', 'Papago Freeway', 'In-N-Out Burger', '15600 Pearl Harbor Memorial Highway', 'Old US 60/US 70', 'AT&T Frontage Road', 'Black Rock Hill', 'Chuckwalla Valley Road', 'South Johnson Road', 'Chiriaco Summit Airport', 'Scaddan Wash camping area', 'foot path - Wilderness area', 'Interstate 10', 'Sunny Gulch', 'North 390th Drive', 'Kings Road', 'Flying J - Thousand Palms', 'Bob Hope Drive', '519 West Colton Avenue', 'Mesquite Avenue', 'Fornat Wash', 'Ragsdale Road', ""Wiley's Well Road"", 'West McDowell Road', 'West Cantilever Street', 'Hayfield Reservoir', 'Ramsey Street', 'Ford Dry Lake Road', '433rd Drive', 'Singleton Drive', 'Crowder Tank', 'Riverside County Fire Department Station #45', 'Kline Ranch', 'Christopher Columbus Transcontinental Highway', 'South Oglesby Road', 'I 10 East', 'CA 60', 'LA Fitness', 'Camp Young', 'Kenilworth School', 'Pearl Harbor Memorial Highway', '54th Street North', 'Aztec Avenue', 'West Buried Mountain Wash', '31588 Alta Vista Drive', 'Emerald Desert Drive', 'Blue Ridge Road', 'I 10 West', 'Mesa Road', 'Polaris Wash', 'Gas Line Road', 'Acacia Avenue', 'North 83rd Avenue', 'Eagle Truck Wash', 'BLM - Dome Rock Camping Area', 'Avenue 75 East', 'West Roosevelt Street', 'East Old Tower Road', 'Whispering Winds']","['Beaumont', 'Yucaipa', 'Calimesa', 'Tonopah', 'Bloomington', 'Coachella', 'Buckeye', 'Salome', 'Peoria', 'Desert Center', 'Avondale', 'Loma Linda', 'Quartzsite', 'Blythe', 'Indio', 'Banning', 'Cabazon', 'Ehrenberg', 'Desert Hot Springs', 'North Palm Springs', 'Phoenix']",['S1100'],"['M', 'I', 'U']",2
659,-6353301988502428534,-8685621309387582324,3210069395,3210069395_10,"(34.04735, -117.369675)","(33.637787, -112.094154)",509.331,"{'Highway': 64, 'No_category': 7}","{'Road': 4, 'State_Road': 64, 'Street': 4}","['Central Arizona Project Canal', 'East Cactus Wash', 'In-N-Out Burger', 'South Pepper Avenue', '15600 Pearl Harbor Memorial Highway', 'Chuckwalla Valley Road', 'AT&T Frontage Road', 'Black Rock Hill', 'South Palo Verde Road', 'Singleton Road', 'West Minnezona Avenue', 'West Menadota Drive', 'foot path - Wilderness area', 'North 92nd Drive', 'Black Rock Road', 'Shamrock Mine', 'Mule Deer Court', 'Dome Rock Road', 'KFC', '411 Road', 'Red Cloud Road', ""Wiley's Well Road"", 'Mojave Drive', 'North 27th Avenue', 'West McDowell Road', 'KCMJ-AM (Palm Springs)', 'West Culver Street', 'South Tippecanoe Avenue', '487th Avenue', 'West Avalon Drive', 'Crowder Tank', 'Pinto Road', 'Christopher Columbus Transcontinental Highway', '520 North Church Street', ""Sam's Club"", 'I 10 East', 'CA 60', 'Vista del Sur', 'West Mobile Home Park', 'Pilot - Quartzsite', 'John Ring0 Road', 'West Yuma Road', 'West Saddle Gulch', 'Varner Road', 'Pilot Travel Center #307 - North Palm Springs', 'Whitewater Rock Supply', 'Aztec Avenue', 'Pearl Harbor Memorial Highway', 'Harquahala', '419th Avenue', 'I 10 West', 'Paled Dunes Drive', 'Indio Boulevard', 'Orris Road', 'Gas Line Road', 'Golden Nugget Road', 'Halbrent Avenue', 'North 83rd Avenue', '12678 18Th Street']","['Beaumont', 'Yucaipa', 'Tonopah', 'Bloomington', 'Coachella', 'Palm Springs', 'Buckeye', 'Yuma', 'Salome', 'Peoria', 'Glendale', 'Desert Center', 'Avondale', 'Quartzsite', 'Blythe', 'Banning', 'Cabazon', 'Indio', 'Ehrenberg', 'North Palm Springs', 'Redlands', 'Phoenix']",['S1100'],"['M', 'I', 'U']",2
660,-6353301988502428534,-8685621309387582324,3210069395,3210069395_11,"(33.670544, -112.11307)","(35.18963, -111.63069)",189.423,"{'Highway': 25, 'No_category': 2}","{'State_Road': 25, 'Street': 2, 'Road': 1}","['Arrastre Creek', 'North Pioneer Road', 'North 38th Avenue', 'I-17 Frontage Road', 'I-Seventeen Tank', 'North Black Canyon Highway', 'Table Mesa', 'SR 179', 'Willard Spring', 'Arizona Veterans Highway', '997 East Pine Knoll Drive', ""Sam's Club"", 'Arcosanti Road', 'Black Mesa', 'Red Hill Tank', 'AZ 169', 'Badger Spring Wash', 'Skeleton Park Tank', 'Chuck Devine Road', '300 South Babbitt Drive', '2110 East Beaver Creek Road', 'Pumphouse Wash']","['Mayer', 'Camp Verde', 'Anthem', 'Black Canyon City', 'New River', 'Flagstaff', 'Coalville', 'Phoenix', 'Rimrock', 'Munds Park']",['S1100'],['I'],2
661,-6353301988502428534,-8685621309387582324,3210069395,3210069395_12,"(35.18981, -111.6258)","(34.030823, -117.36488)",657.891,"{'Highway': 83, 'No_category': 10}","{'Street': 8, 'State_Road': 85, 'Road': 4}","['Jenny Street', 'Ludlow Road', 'Colorado River', 'Littlefield/Shultis Park', 'Shadow Lane', 'US 66', 'Willow Creek', 'Lady Lu Mine', 'Mojave Freeway', 'Pinion Pine Fire Station', 'Historic US 66', 'Brannigan Park Road', 'Bridge Tank', 'Petro Truck Stops - Kingman', 'Water Road', 'Rancho Bj Road', 'South Park Road', 'Hidden Hill', 'Santa Fe Street', 'Franklin Avenue', 'Van Winkle Mountain', '46548 National Trails Highway', 'Buffalo Drive', 'Frontage Road', 'Griffith Energy Facility', 'Cedar Berry Bob Tank', 'Avenida Oveja', 'Hi Sahara Oasis', 'Kelbaker Road', 'Coloma Avenue', 'National Old Trails Road', 'Chloride Road', '4000 West Kiltie Lane', 'Fr 798', 'Lookout Wash', 'California Mine', 'Lan Drive', 'Harris Street', 'P Street', 'Kline Ranch', 'Unna Road', 'Hidden Hills Road', 'Riverside Avenue', ""Loves' # 553 - Williams"", 'Old Trails Road', 'Bigelow Cholla Garden Wilderness', 'Oatman-Topock Highway', 'Barstow and Mojave Freeway (Heavy Traffic Route)', 'Seven Tank', 'Needles Freeway', 'Pisgah Road', 'I 40 BUS', 'Dictator Number One Mine', 'Wild Wash', 'Fork Rock Creek', 'Needles Highway', 'Blue Beacon', 'Parks Westbound Rest Area', 'Hector Road', 'Frontage Road South', '4x4', 'Mountain Trail Road', 'I 15 Truck', 'Purple Heart Trail', 'Mountain Springs Road', 'Cofer Dam', 'Ute Road', 'Valley Boulevard', 'Pilot Travel Center #282', 'East Mountain Ranch Road', 'Stud Horse Butte', 'Sunray Lane', 'Ibex Mine']","['Needles', 'Williams', 'Barstow', 'Ludlow', 'San Bernardino', 'Kingman', 'Colton', 'Phelan', 'Hesperia', 'Hinkley', 'Flagstaff', 'Victorville', 'Seligman', 'Page', 'Essex', 'Ash Fork']",['S1100'],"['M', 'I', 'U']",1
662,-6353301988502428534,-8685621309387582324,3210069395,3210069395_13,"(34.05809, -117.370186)","(33.372097, -111.786736)",524.816,"{'Highway': 68, 'No_category': 8}","{'Road': 5, 'State_Road': 68, 'Street': 4}","['Central Arizona Project Canal', 'East Cactus Wash', 'Papago Freeway', 'Old US 60/US 70', 'Chuckwalla Valley Road', 'AT&T Frontage Road', 'West Papago Freeway', 'Chuckwalla Valley Raceway', 'Corn Springs Road', 'East Dekema Street', 'Trucks', 'Kings Road', 'Lower Buckeye Road', 'West Cambridge Avenue', 'East Rairdan Lane', 'North 403rd Avenue', 'Dome Rock Road', 'Salvia Road', 'West Van Buren Street', 'KCPC-AM (Cathedral City)', 'William Avenue', 'Red Cloud Road', 'Business Center Drive', ""Wiley's Well Road"", 'North 57th Avenue', '1653 South Harris Drive', 'Lone Mountain', 'Ramsey Street', 'Carter Lane', 'Buried Mountain Wash', '1056 Dracena Court', 'Ranegras Plain', 'South Diablo Way', 'Calimesa Post Office 92320', 'Tom Wells Road', 'Crowder Tank', 'Christopher Columbus Transcontinental Highway', 'Pinto Road', 'Dinah Shore Drive', 'Rice Road', 'Outer Hwy 10 South', 'Black Rock', 'Wall Road', 'Pilot - Quartzsite', 'Riverview Lane', 'Boxcar', '1864 Oak Valley Village Circle', 'South Price Road', 'Pearl Harbor Memorial Highway', '1230 North Palm Street', 'I 10 West', 'Paled Dunes Drive', '1214 North Palm Street', 'Polaris Wash', 'Pueblo Street', '52nd Street North', 'Buckeye Outlet Conduit', 'Orris Road', 'North Sundance Parkway', 'La Cadena Drive']","['Yucaipa', 'Tonopah', 'Buckeye', 'Yuma', 'Mesa', 'Gilbert', 'Salome', 'Peoria', 'Desert Center', 'Loma Linda', 'Quartzsite', 'Blythe', 'Banning', 'Cabazon', 'Indio', 'Ehrenberg', 'Colton', 'Desert Hot Springs', 'North Palm Springs', 'Redlands', 'Phoenix']",['S1100'],"['M', 'I', 'U']",3
663,-6353301988502428534,-8685621309387582324,3210069395,3210069395_14,"(33.364433, -111.78674)","(33.459457, -112.78334)",116.731,"{'No_category': 6, 'Highway': 14}","{'Street': 4, 'Road': 4, 'State_Road': 14}","['U Haul Technical Center', 'South Arizona Avenue', 'Papago Freeway', 'Pearl Harbor Memorial Highway', '24600 West Yuma Road', 'Cold Stone Creamery', 'South Bradley Drive', 'Travel Centers of America - Tonopah', 'Riverside Street', 'South Palo Verde Road', 'East Settlers Point Drive', ""Sam's Club"", 'Buckeye Outlet Conduit', 'North 30th Lane', 'Crystal Springs', 'Downeast Home & Clothing', 'West Culver Street', 'East Pierce Street']","['Phoenix', 'Buckeye', 'Avondale', 'Tonopah', 'Gilbert']",['S1100'],"['M', 'S']",1
664,-6353301988502428534,-8685621309387582324,3210069395,3210069395_15,"(33.46471, -112.789955)","(34.036133, -117.36379)",418.947,"{'Highway': 53, 'No_category': 8}","{'Street': 6, 'Road': 3, 'State_Road': 55}","['Central Arizona Project Canal', '387th Avenue', 'West Cactus Wash', ""Baker's Drive Thru"", 'Old US 60/US 70', 'Chuckwalla Valley Road', 'Corn Springs Road', 'Scaddan Wash camping area', 'Flying J - Thousand Palms', 'Eastbound Banning Weigh Station', 'Kings Road', 'Castle Court', 'Salvia Road', 'Red Cloud Road', ""Wiley's Well Road"", '1801 Orange Tree Lane', 'Pilot', 'Brown Arroyo', 'Lone Mountain', 'Buried Mountain Wash', 'Pilot Travel Center', '819 Sophia Court', 'Gypsum Road', 'Crowder Tank', ""Reader's Oasis Books"", 'Riverside Avenue', 'Christopher Columbus Transcontinental Highway', 'Pinto Road', 'Black Rock', 'I 10 East', 'Metroplex Drive', 'Wall Road', 'San Bernardino Freeway', '1864 Oak Valley Village Circle', 'Varner Road', 'Pearl Harbor Memorial Highway', 'Montgomery Creek', 'Aztec Avenue', 'Quechan Park', 'Rice Street', 'I 10 West', 'Paled Dunes Drive', '52nd Street North', 'Polaris Wash', 'Orris Road', 'Seminole Drive', 'BLM - Dome Rock Camping Area']","['Calimesa', 'San Bernardino', 'Indio', 'Banning', 'Desert Center', 'Ehrenberg', 'Cabazon', 'Colton', 'Desert Hot Springs', 'North Palm Springs', 'Tonopah', 'Redlands', 'Bloomington', 'Quartzsite', 'Salome', 'Coachella', 'Blythe']",['S1100'],"['M', 'I', 'U']",1
665,-6353301988502428534,-8685621309387582324,3210069395,3210069395_16,"(34.04211, -117.36812)","(33.45793, -112.78377)",595.46,"{'Highway': 77, 'No_category': 15}","{'Road': 10, 'State_Road': 78, 'Street': 5}","['East Cactus Wash', 'Papago Freeway', 'Old US 60/US 70', 'Chuckwalla Valley Road', 'AT&T Frontage Road', 'West Papago Freeway', 'West Sweetwater Avenue', '515 1/2 University Place', 'foot path - Wilderness area', 'Black Rock Road', 'Kings Road', 'Bob Hope Drive', 'North 403rd Avenue', 'Dome Rock Road', 'Yucaipa Adobe', '18551 North 83rd Avenue', 'Rialto', 'Red Cloud Road', ""Wiley's Well Road"", 'West Garfield Street', 'North Black Canyon Highway', 'Francesca Court', '443rd Avenue', 'Roberts Road', '16092 North Arrowhead Fountains Center Drive', 'South Richardson Street', 'Plomosa Wash', 'KCMJ-AM (Palm Springs)', 'Whitewater Cutoff', 'Lone Mountain', 'Ranegras Plain', 'Crowder Tank', 'Covered Wagon Mobile Home Park', 'Roosevelt Canal', 'Christopher Columbus Transcontinental Highway', 'Pinto Road', '11607', ""Sam's Club"", 'North 339th Avenue', 'South 253rd Avenue', 'I 10 East', 'US 95', 'Littl Harquahala Pumping Plant', 'West Gilbert Charter Middle School', 'Scaddan Mountain', 'West Saddle Gulch', 'Blackhawk Mines', 'West Indian School Road', 'Pearl Harbor Memorial Highway', 'South 230th Drive', 'Hadley Fruit Orchards', ""Little Sister's Truck Wash - Thousand Palms"", 'Aztec Avenue', 'Travel Centers of America - Tonopah', 'I 10 West', '45988 Meritage Lane', 'Paled Dunes Drive', '52nd Street North', 'Buckeye Outlet Conduit', 'Gas Line Road', 'Orris Road', ""Jumper's Jungle"", 'Valero', 'Halbrent Avenue', 'Buckeye Flood Retarding Structure (FRS) Number One', 'West Roosevelt Street', 'Shell']","['Yucaipa', 'Tonopah', 'Bloomington', 'Coachella', 'Palm Springs', 'Buckeye', 'Yuma', 'Salome', 'Peoria', 'Glendale', 'Desert Center', 'Avondale', 'Loma Linda', 'Quartzsite', 'Blythe', 'Banning', 'Cabazon', 'Indio', 'Ehrenberg', 'Colton', 'North Palm Springs', 'Redlands', 'Phoenix']",['S1100'],"['M', 'I', 'U']",3
666,1865555202622918719,1734439502264348323,3210070068,3210070068_1,"(32.206005, -108.23472)","(32.796474, -96.92339)",1184.683,"{'Highway': 142, 'No_category': 23}","{'Road': 15, 'State_Road': 143, 'Street': 6}","['East Interstate 20', ""Angie's Restaurant"", 'Boracho Station', 'US Xpress', 'JB Tank', 'KOA Resort', 'Williams Tank', 'Sunglo', 'Nature Trail', 'Stocks Ranch Road', 'Ronald Reagan Memorial Highway', 'Corral Drive Basin', 'Interstate Highway 10 Frontage Road Southwest', 'County Road 216', 'I-20 West', 'Permian Rail Park', 'Barton Creek', 'West Interstate 20 Service Road North', 'South Walton Walker Boulevard', 'East I-20', 'Hawkins Center Drive', 'County Road 320', 'Hurds Draw Road', 'Circle K', 'I-20 East', 'West Interstate 20', 'Stump Hill', 'Pojoaque Road Northeast', 'County Road 338', 'Southwest Loop 820', '534 West Missouri Avenue', 'O T Smith Road', 'West Pine Street', 'Old US 80', 'Petro Truck Stops - Deming', 'Fillmore Site Number Two Dam', 'East Frontage Road', 'Gecko Avenue', 'Industrial Avenue', 'FM 2217', 'Interstate 20 South Access Road', 'East Highway 80', ""Love's Truck Stop"", 'North Frontage Road', 'Feely Cemetery', 'Interstate Highway 20 South Service Road', 'Access Road', 'Interstate 10 West Frontage Road', 'Wilkey Road', 'West Interstate 20 Frontage Road', 'Picacho Hills Court', '13601 South Interstate 20', 'County Road C001A', 'Tina Court', 'El Paso Museum of History', 'South County Road 1314 (Foxhole Rd)', 'North Service Road', 'East Interstate 20 Frontage Road', 'Robert Larson Boulevard', ""Loves' # 273 - Weatherford"", 'Stern Drive', 'Kiest Boulevard', 'South McGregor Road', '600 Northwest Georgia Avenue', 'Phillips Lane', 'South County Road 1260', 'Frontage Road', 'Americas Best Value Inn', 'Billingslea Draw', 'I-20', 'West Interstate 20 State Route North', 'Recycled Roadrunner Sculpture', 'Mitchell Drive', 'East Overland Trail', 'NM 549 West', 'I 20', 'Midland Draw', 'Clear Creek Drive', 'Park Drain', 'I 20-E Business', 'I-20 Frontage Road', 'US 84 West', '8704 I-20 Frontage Road', 'Interstate 10 Frontage Road', 'Derstine Road', 'Metz Oil Field', 'Las Alturas Drive', 'County Road 272', 'Scott Street', 'Decanso Road Northeast', 'South Service Road', 'Rest Area I-20 (East Bound)', 'Railroad Tank', 'First Tank', 'Landreth Cemetery', 'H&H RVs Park', 'Grimes', 'Arroyo Seco Raceway', 'Buck Creek', 'Wolf Hollow', 'Jim Bean Tank', 'Texas Boulevard', 'I 20-B Business', 'I 20-N Business', 'Richards Lake Number 1 Dam', 'Quinons Sand Road', 'Alamo Lake Road', 'North Hays Road', 'North I-20', '3600 Interstate 20 Access Road', 'North I-20 Frontage Road', 'North Desert Boulevard', 'Buena Vista Park', 'East Interstate 20 State Route North', 'I 10', 'Scroggins Draw', 'Altos Drive', 'Interstate Highway 20 Access Road', 'Gateway Boulevard West', 'East Irving Heights Drive', 'Rest Area I-10 (West Bound)']","['Westbrook', 'Roscoe', 'Arlington', 'Weatherford', 'Fort Hancock', 'Tye', 'Trent', 'Merkel', 'Baird', 'Sweetwater', 'Mingus', 'Deming', 'Toyah', 'Anthony', 'Aledo', 'Pyote', 'Stanton', 'Sierra Blanca', 'Abilene', 'Big Spring', 'Berino', 'Dennis', 'Monahans', 'Colorado City', 'Santo', 'Grand Prairie', 'Cisco', 'Putnam', 'Eastland', 'Coahoma', 'Midland', 'Olden', 'Odessa', 'Clint', 'Fairacres', 'Irving', 'Millsap', 'Loraine', 'Fort Worth', 'Dallas', 'Vado', 'El Paso', 'Tornillo', 'Van Horn']",['S1100'],"['M', 'S', 'I', 'U']",2
667,1865555202622918719,1734439502264348323,3210070068,3210070068_2,"(32.84855, -96.914406)","(31.576904, -97.310555)",193.926,"{'Highway': 25, 'No_category': 13}","{'Street': 4, 'Road': 10, 'State_Road': 27}","['Dome Park Circle', 'US 77 South', '6607 Mountain Cedar Lane', 'North Jack Kultgen Freeway', 'South Beckley Road', '7201 Country Club Road', 'Von Avenue', '1021 Dale Evans Drive', 'Bell Tower', 'US 77', 'Valley View Lane', 'East Shady Grove Road', 'Frontage Road', 'Abbott Avenue', 'Lyndon B Johnson Freeway', 'I 35E North', 'Pine Street', 'State Highway 161', 'South Interstate 35E', '1414 Market Place Boulevard', 'Spur 408 North']","['Milford', 'Red Oak', 'West', 'Italy', 'Irving', 'Desoto', 'Forreston', 'Ross', 'Hillsboro', 'Woodway', 'Waco', 'Abbott', 'Dallas', 'Waxahachie', 'Elm Mott']",['S1100'],"['M', 'U', 'I', 'S']",2
668,1865555202622918719,1734439502264348323,3210070068,3210070068_3,"(31.579582, -97.301)","(32.824196, -97.03174)",190.25,"{'Highway': 22, 'No_category': 11, 'Steps': 2}","{'Street': 4, 'Road': 8, 'State_Road': 23}","['President George Bush Turnpike', 'Tesla Supercharger', 'North Jack Kultgen Freeway', 'South US Highway 77', 'The Oaks Boulevard', 'US 77 North', 'Bluebonnet Lane', 'US 77', 'Corporation Parkway', 'West Trinity Boulevard', 'Walnut Street', 'Cross Lake Parkway', '801 Beckleymeade Avenue', 'Valley View Lane', 'Pine Street', 'I 35E North', '1119 Jungle Drive', 'I-35 Frontage Road', 'Access Road', 'Speegleville Park II', 'Los Cucos Mexican Cafe', 'I 20 Frontage Road', 'Civic Center Lane', 'Exxon']","['Milford', 'Red Oak', 'Grand Prairie', 'Duncanville', 'Italy', 'Woodway', 'Ross', 'Hillsboro', 'Forreston', 'Desoto', 'Waco', 'Abbott', 'Waxahachie', 'Dallas', 'Fort Worth', 'Elm Mott']",['S1100'],"['M', 'U', 'I', 'S']",2
669,1865555202622918719,1734439502264348323,3210070068,3210070068_4,"(32.80845, -97.03046)","(34.075157, -117.49174)",2337.967,"{'Steps': 3, 'Highway': 286, 'No_category': 40}","{'Street': 15, 'Road': 24, 'State_Road': 294}","['J-6 Road', ""Love's"", 'South Vekol Valley Road', 'Chuckwalla Valley Road', 'South Butterfield Trail', 'Bent Willow Place', 'Lori Ann Lane', 'Boracho Station', 'N Triangle T Road', 'Scaddan Wash camping area', ""Los Victor's"", 'Lot U', 'West Buckeye Apache Road', 'Kings Road', 'JB Tank', 'US 84 East', 'I 10 BUS', 'East Peak Lane', 'Virgivia Avenue', 'Rosa Road', 'Cantrell Creek', 'Williams Tank', 'Sunglo', 'Prado Road', 'I-20 frontage road', 'Nature Trail', 'West Overland Trail', 'Ronald Reagan Memorial Highway', '5860 I-20 Frontage Road', 'Interstate Highway 10 Frontage Road Southwest', 'East Alford Street', 'Permian Rail Park', 'Shifflet Drive', 'Cookes Wagon Road Historical Marker', 'South Pine Drive', 'West Interstate 20 Service Road North', 'Tom Wells Road', 'West Tohono Drive', 'West Beggs Road', 'Indian Creek', 'Myoma Street', 'Dinah Shore Drive', 'Crockett Street', 'Chevron', 'Black Rock', 'Vista del Sur', 'Loves', 'Hurds Draw Road', 'Littl Harquahala Pumping Plant', 'Gateway Boulevard East', 'Pearl Harbor Memorial Highway', 'West Interstate 20', 'McQueary Road', 'Iowa Avenue', 'Beaumont Chamber of Commerce', 'Touchless Car Wash', 'Groveton Avenue', 'Pojoaque Road Northeast', 'AZ 84', 'Ontario Mills Parkway', 'Santa Ana Canyon Road', 'Long Beach Freeway', 'Borson Street', 'Kimdale Drive', 'Southwest Loop 820', 'Farm to Market Road 1856', '534 West Missouri Avenue', 'Camino Sabrino', 'AT&T Frontage Road', 'US 180', 'I 10 Business', 'Tesla Supercharger', 'Guaymas Road Northeast', 'Chiriaco Summit Airport', 'I-20 Westbound Picnic Area', 'Blundell Street', 'North State Highway 161', 'Old US 80', 'Sunny Gulch', 'Lower Azusa Road', 'Cedar Tank', 'Los Angeles Refinery', 'Bender Wash', 'E Street', '31587 Alta Vista Drive', 'East Frontage Road', 'Industrial Avenue', ""Wiley's Well Road"", 'West White Wing Road', 'Bates', 'Arroyo Street', 'Garnet Road', 'Henderso Street', 'Almond Avenue', 'South State Highway 161', 'Lone Mountain', 'Palm Street', 'Bavco', 'SR 85', 'Feely Cemetery', 'I 20-P Business', 'Interstate Highway 20 South Service Road', 'Bollero Place', 'KAVV-FM ( Benson)', 'Crowder Tank', 'Salvation Christian Ministries', 'Interstate 10 West Frontage Road', ""Mimi's Cafe"", 'MacArthur Park', 'Arizona State Highway 85', 'Skunk Canyon Road', 'South Houghton Road', 'Pilot - Quartzsite', 'South Maricopa Mountains Wilderness', 'Buckeye Hills Regional Park', 'Mimbres River', 'West Buried Mountain Wash', 'Ice Cream Tank', 'South Midway Road', 'Walsh Ranch Parkway', 'Burn Lake', 'Paled Dunes Drive', 'Coachella Avenue', 'M.F. Aguilera Road', 'South Desert Boulevard', 'South County Road 1314 (Foxhole Rd)', 'North Service Road', ""Marie Callender's"", 'Interstate Highway 10 Frontage Road', 'East Stamford Street', 'East Interstate 20 Frontage Road', 'US 70 East', 'Robert Larson Boulevard', 'Mesquite Windmill', '2600 Southeast Loop 820', 'Coolhurst Drive', 'South Freeway Road', 'Corn Springs Road', 'South I-20', 'Gila Street', 'County Road D006', 'Stern Drive', 'Evergreen Road', 'Trail Ridge', 'Esperanza Cut-Off', '900 Aztec Drive', 'South Country Club Road', 'South County Road 1260', ""Eagle's Peak Road"", 'Frontage Road', 'Riverside Freeway', 'Little Road', 'Ranch Road 2228', 'I-20', 'Billingslea Draw', 'Ranegras Plain', 'I 20', 'Midland Draw', '9258 Martha Way', 'Barchey Unit', 'FR 8009', ""McDonald's"", 'North Mc Duff Road', 'Christopher Columbus Transcontinental Highway', '395th Avenue', 'North Dudley Street', 'North Seven Dash Ranch Road', 'Ferntower Drive', 'South Oglesby Road', 'San Gabriel River Freeway', '4000 Pierce Street', 'Riverview Lane', 'I 20-E Business', 'I-20 Frontage Road', 'Lead King', 'South Woods Road', 'Red Bird Mine', 'Desert Center Airport', 'Idleair', 'Berro Road', '52nd Street North', 'Metz Oil Field', 'North I-10 Frontage Road', 'Travis Street', 'Seminole Drive', 'Thurber Lake Dam', 'East 230th Street', 'I 20-H Business', 'NM 338', 'County Road 272', 'Canal Street', 'Le Wallen Lake Number 1 Dam', 'Mihalyo Road', 'County Road B004', 'New York Street', 'S Alameda Street', 'Old US 60/US 70', 'West Lily Avenue', 'County Road B005', 'I 8', 'South Johnson Road', 'South la Palma Road', 'South Service Road', 'Whataburger', 'Cooper Tank', 'KVOI-AM (Cortaro)', 'AZ 85', 'West Cambridge Avenue', 'Orange Freeway', 'First Tank', 'Texan Inn', 'Onate Drive', 'County Road C001', 'Las Alturas Street', 'Seco Road', 'KCPC-AM (Cathedral City)', 'KFC', 'Ragsdale Road', 'Jim Bean Tank', 'Red Cloud Road', 'I 20-B Business', 'Highway 549', 'Rest Area I-10 (East Bound)', 'Mora', 'Pilot', 'Hayfield Road', '5th Street', 'Subway', 'North I-20', 'Russell Creek', 'Cherry Valley Lakes', 'Barnes Road', 'Abandoned Rest Area I-20 (West Bound)', 'Yucca Rest Area I-10 (East Bound)', 'X Ranch Road', 'East Interstate 20 State Route North', 'I 10 East', 'I 10', 'US 191', 'Camp Young', 'Altos Drive', 'County Road 177', 'East Camino Correo', 'Interstate Highway 20 Access Road', 'Mesa Road', 'I 10 West', 'Valero', 'US 191 South', 'Central Boulevard', 'Rest Area I-10 (West Bound)']","['Weatherford', 'Fort Hancock', 'Tonopah', 'Baird', 'Deming', 'Yuma', 'Gila Bend', 'Norwalk', 'Marana', 'Putnam', 'Eastland', 'Quartzsite', 'Anaheim', 'Banning', 'Vado', 'Long Beach', 'Yucaipa', 'Benson', 'Riverside', 'Dragoon', 'Tucson', 'Fullerton', 'Vail', 'San Bernardino', 'South El Monte', 'Abilene', 'Big Spring', 'San Dimas', 'Ranger', 'El Monte', 'Wickett', 'Olden', 'Sunland Park', 'Grand Terrace', 'Loraine', 'Montclair', 'Desert Hot Springs', 'Compton', 'Tornillo', 'Trent', 'Mingus', 'Buckeye', 'Toyah', 'Anthony', 'Aledo', 'Yorba Linda', 'Stanton', 'Sierra Blanca', 'Pomona', 'Las Cruces', 'Monahans', 'Grand Prairie', 'Cisco', 'Lordsburg', 'Loma Linda', 'Midland', 'Blythe', 'Odessa', 'Clint', 'Indio', 'Millsap', 'Casa Grande', 'North Palm Springs', 'Van Horn', 'Fontana', 'Westbrook', 'Roscoe', 'Arlington', 'Calimesa', 'Tye', 'Coachella', 'Merkel', 'Carson', 'Los Angeles', 'Sweetwater', 'Willcox', 'Mesa', 'Bowie', 'Salome', 'Santo', 'Cortaro', 'Desert Center', 'Eloy', 'Coahoma', 'Guasti', 'Cabazon', 'Ehrenberg', 'Colton', 'Fort Worth', 'Whittier', 'Bellflower', 'El Paso', 'Colorado City']",['S1100'],"['M', 'S', 'I', 'U']",4
